wrb4_code,physical_available_water_capacity,basic_organic_carbon,basic_c/n_ratio,texture_clay,texture_sand,texture_coarse_fragments,physical_reference_bulk_density,chemical_cation_exchange_capacity,chemical_clay_cec,chemical_total_exchangeable_bases,chemical_base_saturation,chemical_exchangeable_sodium_percentage,chemical_aluminum_saturation,salinity_electrical_conductivity,salinity_total_carbon_equivalent,salinity_gypsum_content,Ortalama En Yüksek Sıcaklık (°C)_Eylül,Ortalama En Yüksek Sıcaklık (°C)_Aralık,Ortalama En Düşük Sıcaklık (°C)_Ağustos,Ortalama Güneşlenme Süresi (saat)_Ağustos,Ortalama Güneşlenme Süresi (saat)_Aralık,Ortalama Yağışlı Gün Sayısı_Şubat,Ortalama Yağışlı Gün Sayısı_Mart,Ortalama Yağışlı Gün Sayısı_Nisan,Ortalama Yağışlı Gün Sayısı_Ağustos,Ortalama Yağışlı Gün Sayısı_Kasım,Ortalama Yağışlı Gün Sayısı_Yıllık,Aylık Toplam Yağış Miktarı Ortalaması (mm)_Nisan,Aylık Toplam Yağış Miktarı Ortalaması (mm)_Mayıs,Aylık Toplam Yağış Miktarı Ortalaması (mm)_Haziran,Aylık Toplam Yağış Miktarı Ortalaması (mm)_Ağustos,Aylık Toplam Yağış Miktarı Ortalaması (mm)_Eylül,Aylık Toplam Yağış Miktarı Ortalaması (mm)_Ekim,Aylık Toplam Yağış Miktarı Ortalaması (mm)_Aralık,Aylık Toplam Yağış Miktarı Ortalaması (mm)_Yıllık,label_Arpa,label_Ayçiçeği,label_Badem,label_Biber,label_Buğday,label_Ceviz,label_Domates,label_Elma,label_Fasulye,label_Fındık,label_Fıstık,label_Gül,label_Haşhaş,label_Kayısı,label_Kiraz,label_Kivi,label_Mercimek,label_Meyve,label_Muz,label_Mısır,label_Narenciye,label_Nohut,label_Pamuk,label_Patates,label_Patlıcan,label_Pirinç,label_Sarımsak,label_Sebze,label_Turunçgiller,label_Tütün,label_Yer Fıstığı,label_Zeytin,label_Çay,label_Çilek,label_Üzüm,label_İncir,label_Şeftali,label_Şeker Pancarı,label_Şerbetçi Otu
17,34,3.027,13.0,27.0,36.0,19.0,1.81,24.0,48.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3,33.2,16.8,24.7,9.4,4.0,9.33,9.07,8.67,0.77,6.17,71.9,51.2,48.2,20.3,10.4,25.1,39.7,143.0,680.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,34,3.027,13.0,27.0,36.0,19.0,1.81,24.0,48.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3,33.2,16.8,24.7,9.4,4.0,9.33,9.07,8.67,0.77,6.17,71.9,51.2,48.2,20.3,10.4,25.1,39.7,143.0,680.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,150,0.697,9.0,18.0,49.0,12.0,1.68,14.0,67.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2,33.2,16.8,24.7,9.4,4.0,9.33,9.07,8.67,0.77,6.17,71.9,51.2,48.2,20.3,10.4,25.1,39.7,143.0,680.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,150,0.697,9.0,18.0,49.0,12.0,1.68,14.0,67.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2,27.1,6.5,13.3,11.0,2.7,11.03,13.1,13.57,2.23,7.83,106.5,46.9,57.9,40.6,9.5,14.0,32.3,39.3,408.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,150,0.697,9.0,18.0,49.0,12.0,1.68,14.0,67.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2,27.1,6.5,13.3,11.0,2.7,11.03,13.1,13.57,2.23,7.83,106.5,46.9,57.9,40.6,9.5,14.0,32.3,39.3,408.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,150,0.697,9.0,18.0,49.0,12.0,1.68,14.0,67.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2,27.1,6.5,13.3,11.0,2.7,11.03,13.1,13.57,2.23,7.83,106.5,46.9,57.9,40.6,9.5,14.0,32.3,39.3,408.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,150,0.697,9.0,18.0,49.0,12.0,1.68,14.0,67.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2,27.1,6.5,13.3,11.0,2.7,11.03,13.1,13.57,2.23,7.83,106.5,46.9,57.9,40.6,9.5,14.0,32.3,39.3,408.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,151,1.175,9.0,25.0,39.0,10.0,1.78,18.0,59.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3,27.1,6.5,13.3,11.0,2.7,11.03,13.1,13.57,2.23,7.83,106.5,46.9,57.9,40.6,9.5,14.0,32.3,39.3,408.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,151,1.175,9.0,25.0,39.0,10.0,1.78,18.0,59.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3,27.1,6.5,13.3,11.0,2.7,11.03,13.1,13.57,2.23,7.83,106.5,46.9,57.9,40.6,9.5,14.0,32.3,39.3,408.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,151,1.175,9.0,25.0,39.0,10.0,1.78,18.0,59.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3,23.7,4.9,14.2,10.4,2.9,10.33,11.97,12.77,3.03,8.03,110.1,58.4,68.8,47.1,16.9,22.0,40.4,76.7,595.7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,151,1.175,9.0,25.0,39.0,10.0,1.78,18.0,59.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3,23.7,4.9,14.2,10.4,2.9,10.33,11.97,12.77,3.03,8.03,110.1,58.4,68.8,47.1,16.9,22.0,40.4,76.7,595.7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,151,1.175,9.0,25.0,39.0,10.0,1.78,18.0,59.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3,23.7,4.9,14.2,10.4,2.9,10.33,11.97,12.77,3.03,8.03,110.1,58.4,68.8,47.1,16.9,22.0,40.4,76.7,595.7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,151,1.175,9.0,25.0,39.0,10.0,1.78,18.0,59.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3,23.7,4.9,14.2,10.4,2.9,10.33,11.97,12.77,3.03,8.03,110.1,58.4,68.8,47.1,16.9,22.0,40.4,76.7,595.7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,151,1.175,9.0,25.0,39.0,10.0,1.78,18.0,59.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3,23.7,4.9,14.2,10.4,2.9,10.33,11.97,12.77,3.03,8.03,110.1,58.4,68.8,47.1,16.9,22.0,40.4,76.7,595.7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,151,1.175,9.0,25.0,39.0,10.0,1.78,18.0,59.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3,28.6,8.9,17.3,9.1,2.0,9.5,12.17,13.5,2.93,8.2,108.5,51.9,61.3,41.0,12.9,21.3,36.4,53.8,469.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,168,1.164,10.0,29.0,31.0,5.0,1.83,17.0,48.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1,26.7,6.5,13.1,10.0,2.0,10.57,13.57,13.73,4.1,8.7,123.2,46.6,61.7,63.5,19.0,24.9,27.9,43.0,448.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,168,1.164,10.0,29.0,31.0,5.0,1.83,17.0,48.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1,28.6,8.9,17.3,9.1,2.0,9.5,12.17,13.5,2.93,8.2,108.5,51.9,61.3,41.0,12.9,21.3,36.4,53.8,469.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,168,1.164,10.0,29.0,31.0,5.0,1.83,17.0,48.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1,28.6,8.9,17.3,9.1,2.0,9.5,12.17,13.5,2.93,8.2,108.5,51.9,61.3,41.0,12.9,21.3,36.4,53.8,469.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,168,1.164,10.0,29.0,31.0,5.0,1.83,17.0,48.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1,24.8,13.1,20.7,8.5,2.9,15.17,17.0,14.77,7.57,12.43,156.8,54.0,54.1,51.6,47.2,51.8,79.0,82.5,729.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,168,1.164,10.0,29.0,31.0,5.0,1.83,17.0,48.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1,24.1,12.0,21.4,8.0,1.9,13.0,13.77,11.37,6.3,12.17,135.8,37.3,34.5,39.1,37.2,74.6,94.4,104.4,727.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,168,1.164,10.0,29.0,31.0,5.0,1.83,17.0,48.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1,33.2,16.8,24.7,9.4,4.0,9.33,9.07,8.67,0.77,6.17,71.9,51.2,48.2,20.3,10.4,25.1,39.7,143.0,680.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,168,1.164,10.0,29.0,31.0,5.0,1.83,17.0,48.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1,33.2,16.8,24.7,9.4,4.0,9.33,9.07,8.67,0.77,6.17,71.9,51.2,48.2,20.3,10.4,25.1,39.7,143.0,680.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,168,1.164,10.0,29.0,31.0,5.0,1.83,17.0,48.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1,33.2,16.8,24.7,9.4,4.0,9.33,9.07,8.67,0.77,6.17,71.9,51.2,48.2,20.3,10.4,25.1,39.7,143.0,680.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,168,1.164,10.0,29.0,31.0,5.0,1.83,17.0,48.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1,33.2,16.8,24.7,9.4,4.0,9.33,9.07,8.67,0.77,6.17,71.9,51.2,48.2,20.3,10.4,25.1,39.7,143.0,680.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,168,1.164,10.0,29.0,31.0,5.0,1.83,17.0,48.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1,33.2,16.8,24.7,9.4,4.0,9.33,9.07,8.67,0.77,6.17,71.9,51.2,48.2,20.3,10.4,25.1,39.7,143.0,680.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,31,1.597,10.0,27.0,41.0,19.0,1.81,19.0,65.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3,33.2,16.8,24.7,9.4,4.0,9.33,9.07,8.67,0.77,6.17,71.9,51.2,48.2,20.3,10.4,25.1,39.7,143.0,680.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,31,1.597,10.0,27.0,41.0,19.0,1.81,19.0,65.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3,33.2,16.8,24.7,9.4,4.0,9.33,9.07,8.67,0.77,6.17,71.9,51.2,48.2,20.3,10.4,25.1,39.7,143.0,680.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,31,1.597,10.0,27.0,41.0,19.0,1.81,19.0,65.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3,27.1,6.5,13.3,11.0,2.7,11.03,13.1,13.57,2.23,7.83,106.5,46.9,57.9,40.6,9.5,14.0,32.3,39.3,408.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13,31,1.597,10.0,27.0,41.0,19.0,1.81,19.0,65.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3,27.1,6.5,13.3,11.0,2.7,11.03,13.1,13.57,2.23,7.83,106.5,46.9,57.9,40.6,9.5,14.0,32.3,39.3,408.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13,31,1.597,10.0,27.0,41.0,19.0,1.81,19.0,65.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3,27.1,6.5,13.3,11.0,2.7,11.03,13.1,13.57,2.23,7.83,106.5,46.9,57.9,40.6,9.5,14.0,32.3,39.3,408.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,151,1.175,9.0,25.0,39.0,10.0,1.78,18.0,59.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3,27.1,6.5,13.3,11.0,2.7,11.03,13.1,13.57,2.23,7.83,106.5,46.9,57.9,40.6,9.5,14.0,32.3,39.3,408.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,151,1.175,9.0,25.0,39.0,10.0,1.78,18.0,59.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3,27.1,6.5,13.3,11.0,2.7,11.03,13.1,13.57,2.23,7.83,106.5,46.9,57.9,40.6,9.5,14.0,32.3,39.3,408.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,151,1.175,9.0,25.0,39.0,10.0,1.78,18.0,59.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3,23.7,4.9,14.2,10.4,2.9,10.33,11.97,12.77,3.03,8.03,110.1,58.4,68.8,47.1,16.9,22.0,40.4,76.7,595.7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,151,1.175,9.0,25.0,39.0,10.0,1.78,18.0,59.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3,23.7,4.9,14.2,10.4,2.9,10.33,11.97,12.77,3.03,8.03,110.1,58.4,68.8,47.1,16.9,22.0,40.4,76.7,595.7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,151,1.175,9.0,25.0,39.0,10.0,1.78,18.0,59.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3,23.7,4.9,14.2,10.4,2.9,10.33,11.97,12.77,3.03,8.03,110.1,58.4,68.8,47.1,16.9,22.0,40.4,76.7,595.7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,151,1.175,9.0,25.0,39.0,10.0,1.78,18.0,59.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3,23.7,4.9,14.2,10.4,2.9,10.33,11.97,12.77,3.03,8.03,110.1,58.4,68.8,47.1,16.9,22.0,40.4,76.7,595.7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,168,1.164,10.0,29.0,31.0,5.0,1.83,17.0,48.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1,33.2,16.8,24.7,9.4,4.0,9.33,9.07,8.67,0.77,6.17,71.9,51.2,48.2,20.3,10.4,25.1,39.7,143.0,680.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,168,1.164,10.0,29.0,31.0,5.0,1.83,17.0,48.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1,33.2,16.8,24.7,9.4,4.0,9.33,9.07,8.67,0.77,6.17,71.9,51.2,48.2,20.3,10.4,25.1,39.7,143.0,680.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,168,1.164,10.0,29.0,31.0,5.0,1.83,17.0,48.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1,33.2,16.8,24.7,9.4,4.0,9.33,9.07,8.67,0.77,6.17,71.9,51.2,48.2,20.3,10.4,25.1,39.7,143.0,680.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,168,1.164,10.0,29.0,31.0,5.0,1.83,17.0,48.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1,33.2,16.8,24.7,9.4,4.0,9.33,9.07,8.67,0.77,6.17,71.9,51.2,48.2,20.3,10.4,25.1,39.7,143.0,680.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,31,1.597,10.0,27.0,41.0,19.0,1.81,19.0,65.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3,33.2,16.8,24.7,9.4,4.0,9.33,9.07,8.67,0.77,6.17,71.9,51.2,48.2,20.3,10.4,25.1,39.7,143.0,680.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,31,1.597,10.0,27.0,41.0,19.0,1.81,19.0,65.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3,33.2,16.8,24.7,9.4,4.0,9.33,9.07,8.67,0.77,6.17,71.9,51.2,48.2,20.3,10.4,25.1,39.7,143.0,680.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,31,1.597,10.0,27.0,41.0,19.0,1.81,19.0,65.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3,33.2,16.8,24.7,9.4,4.0,9.33,9.07,8.67,0.77,6.17,71.9,51.2,48.2,20.3,10.4,25.1,39.7,143.0,680.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,31,1.597,10.0,27.0,41.0,19.0,1.81,19.0,65.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3,27.1,6.5,13.3,11.0,2.7,11.03,13.1,13.57,2.23,7.83,106.5,46.9,57.9,40.6,9.5,14.0,32.3,39.3,408.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13,31,1.597,10.0,27.0,41.0,19.0,1.81,19.0,65.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3,27.1,6.5,13.3,11.0,2.7,11.03,13.1,13.57,2.23,7.83,106.5,46.9,57.9,40.6,9.5,14.0,32.3,39.3,408.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,151,1.175,9.0,25.0,39.0,10.0,1.78,18.0,59.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3,27.1,6.5,13.3,11.0,2.7,11.03,13.1,13.57,2.23,7.83,106.5,46.9,57.9,40.6,9.5,14.0,32.3,39.3,408.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,151,1.175,9.0,25.0,39.0,10.0,1.78,18.0,59.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3,27.1,6.5,13.3,11.0,2.7,11.03,13.1,13.57,2.23,7.83,106.5,46.9,57.9,40.6,9.5,14.0,32.3,39.3,408.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,151,1.175,9.0,25.0,39.0,10.0,1.78,18.0,59.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3,27.1,6.5,13.3,11.0,2.7,11.03,13.1,13.57,2.23,7.83,106.5,46.9,57.9,40.6,9.5,14.0,32.3,39.3,408.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,151,1.175,9.0,25.0,39.0,10.0,1.78,18.0,59.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3,27.1,6.5,13.3,11.0,2.7,11.03,13.1,13.57,2.23,7.83,106.5,46.9,57.9,40.6,9.5,14.0,32.3,39.3,408.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,151,1.175,9.0,25.0,39.0,10.0,1.78,18.0,59.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3,23.7,4.9,14.2,10.4,2.9,10.33,11.97,12.77,3.03,8.03,110.1,58.4,68.8,47.1,16.9,22.0,40.4,76.7,595.7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,151,1.175,9.0,25.0,39.0,10.0,1.78,18.0,59.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3,23.7,4.9,14.2,10.4,2.9,10.33,11.97,12.77,3.03,8.03,110.1,58.4,68.8,47.1,16.9,22.0,40.4,76.7,595.7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,151,1.175,9.0,25.0,39.0,10.0,1.78,18.0,59.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3,23.7,4.9,14.2,10.4,2.9,10.33,11.97,12.77,3.03,8.03,110.1,58.4,68.8,47.1,16.9,22.0,40.4,76.7,595.7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,151,1.175,9.0,25.0,39.0,10.0,1.78,18.0,59.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3,23.7,4.9,14.2,10.4,2.9,10.33,11.97,12.77,3.03,8.03,110.1,58.4,68.8,47.1,16.9,22.0,40.4,76.7,595.7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,12,3.163,12.0,20.0,51.0,22.0,1.72,16.0,35.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3,31.4,13.9,25.2,10.3,3.3,12.07,11.2,9.73,0.8,8.03,87.1,108.4,89.8,20.3,5.4,61.7,56.0,188.7,1124.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
14,12,3.163,12.0,20.0,51.0,22.0,1.72,16.0,35.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3,31.4,13.9,25.2,10.3,3.3,12.07,11.2,9.73,0.8,8.03,87.1,108.4,89.8,20.3,5.4,61.7,56.0,188.7,1124.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,168,1.164,10.0,29.0,31.0,5.0,1.83,17.0,48.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1,33.2,16.8,24.7,9.4,4.0,9.33,9.07,8.67,0.77,6.17,71.9,51.2,48.2,20.3,10.4,25.1,39.7,143.0,680.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,168,1.164,10.0,29.0,31.0,5.0,1.83,17.0,48.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1,33.2,16.8,24.7,9.4,4.0,9.33,9.07,8.67,0.77,6.17,71.9,51.2,48.2,20.3,10.4,25.1,39.7,143.0,680.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,168,1.164,10.0,29.0,31.0,5.0,1.83,17.0,48.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1,32.2,16.1,23.3,7.3,3.2,10.57,11.33,11.27,1.43,7.3,87.4,87.2,74.2,42.4,10.7,34.6,68.1,93.0,839.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13,31,1.597,10.0,27.0,41.0,19.0,1.81,19.0,65.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3,33.2,16.8,24.7,9.4,4.0,9.33,9.07,8.67,0.77,6.17,71.9,51.2,48.2,20.3,10.4,25.1,39.7,143.0,680.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
